seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12	px_13	py_13
157	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	53.554166	39.195515	52.859508	39.914855	54.105442	41.118038	55.770396	40.640619	56.046034	41.601881	57.016330	41.843802	57.986626	42.085723	58.681284	41.366383	57.435350	40.163200	57.854370	38.482598	56.884074	38.240677	56.608436	37.279415	54.943482	37.756834	54.524462	39.437436
158	#006699	#000000	#00000000	#00000000		65.318848	62.678976	55.207994	44.963085	54.513336	45.682425	53.267402	44.479242	53.686422	42.798640	52.716126	42.556719	52.440488	41.595457	52.164850	40.634195	52.859508	39.914855	54.105442	41.118038	55.770396	40.640619	56.046034	41.601881	57.016330	41.843802	56.597310	43.524404	54.932356	44.001823
159	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	57.699862	47.369451	58.670158	47.611372	59.089178	45.930770	57.843244	44.727587	58.537902	44.008247	58.262264	43.046985	57.986626	42.085723	57.016330	41.843802	56.597310	43.524404	54.932356	44.001823	55.207994	44.963085	54.513336	45.682425	55.759270	46.885608	57.424224	46.408189
160	#A0A0A0	#000000	#00000000	#00000000		65.318848	62.678976	52.980638	49.762969	53.256276	50.724231	54.921230	50.246812	55.340250	48.566210	56.310546	48.808131	57.005204	48.088791	57.699862	47.369451	57.424224	46.408189	55.759270	46.885608	54.513336	45.682425	53.818678	46.401765	52.848382	46.159844	52.429362	47.840446	53.675296	49.043629
161	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	56.310546	48.808131	55.340250	48.566210	54.921230	50.246812	56.167164	51.449995	55.472506	52.169335	55.748144	53.130597	56.023782	54.091859	56.994078	54.333780	57.413098	52.653178	59.078052	52.175759	58.802414	51.214497	59.497072	50.495157	58.251138	49.291974	56.586184	49.769393
162	#ffffff	#000000	#00000000	#00000000		65.318848	62.678976	55.185742	57.453063	56.156038	57.694984	56.575058	56.014382	55.329124	54.811199	56.023782	54.091859	55.748144	53.130597	55.472506	52.169335	54.502210	51.927414	54.083190	53.608016	52.418236	54.085435	52.693874	55.046697	51.999216	55.766037	53.245150	56.969220	54.910104	56.491801
163	#ffffff	#000000	#00000000	#00000000		65.318848	62.678976	55.472506	52.169335	56.167164	51.449995	54.921230	50.246812	53.256276	50.724231	52.980638	49.762969	52.010342	49.521048	51.040046	49.279127	50.345388	49.998467	51.591322	51.201650	51.172302	52.882252	52.142598	53.124173	52.418236	54.085435	54.083190	53.608016	54.502210	51.927414
164	#A0A0A0	#000000	#00000000	#00000000		65.318848	62.678976	48.548178	46.872763	47.853520	47.592103	49.099454	48.795285	50.764408	48.317866	51.040046	49.279127	52.010342	49.521048	52.980638	49.762969	53.675296	49.043629	52.429362	47.840447	52.848381	46.159845	51.878085	45.917924	51.602447	44.956663	49.937493	45.434082	49.518474	47.114684
165	#66ccff	#000000	#00000000	#00000000		65.318848	62.678976	49.386217	43.511559	48.691559	44.230899	49.937493	45.434082	51.602447	44.956663	51.878085	45.917925	52.848381	46.159846	53.818677	46.401767	54.513335	45.682427	53.267401	44.479244	53.686421	42.798642	52.716125	42.556721	52.440487	41.595459	50.775533	42.072878	50.356513	43.753480
166	#A0A0A0	#000000	#00000000	#00000000		65.318848	62.678976	48.548177	46.872762	49.518473	47.114684	49.937493	45.434082	48.691559	44.230899	49.386217	43.511559	49.110579	42.550297	48.834941	41.589035	47.864645	41.347113	47.445625	43.027715	45.780671	43.505134	46.056309	44.466396	45.361651	45.185736	46.607585	46.388919	48.272539	45.911500
