seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12	px_13	py_13
147	#006699	#000000	#00000000	#00000000		53.498550	54.701983	27.156314	37.427917	28.540496	38.871538	28.540496	38.871538	28.540496	38.871538	27.982375	40.792083	26.040073	41.269011	24.097771	41.745938	22.713589	40.302317	22.713589	40.302317	22.713589	40.302317	24.655891	39.825390	25.214012	37.904844	25.214012	37.904844	25.214012	37.904844
148	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	30.482795	38.394610	31.040918	36.474063	31.040918	36.474063	31.040918	36.474063	29.656738	35.030442	27.714435	35.507367	25.772132	35.984292	25.214009	37.904839	25.214009	37.904839	25.214009	37.904839	27.156312	37.427914	28.540492	38.871535	28.540492	38.871535	28.540492	38.871535
149	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	30.750730	43.679324	32.693033	43.202399	32.693033	43.202399	32.693033	43.202399	33.251156	41.281852	31.866975	39.838231	30.482795	38.394610	28.540492	38.871535	28.540492	38.871535	28.540492	38.871535	29.924673	40.315156	29.366550	42.235703	29.366550	42.235703	29.366550	42.235703
150	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	34.077213	44.646020	36.019516	44.169095	36.019516	44.169095	36.019516	44.169095	36.577637	42.248549	35.193457	40.804928	33.809276	39.361306	31.866974	39.838232	31.866974	39.838232	31.866974	39.838232	33.251154	41.281853	32.693033	43.202399	32.693033	43.202399	32.693033	43.202399
151	#006699	#000000	#00000000	#00000000		53.498550	54.701983	35.751577	38.884382	37.693880	38.407457	37.693880	38.407457	37.693880	38.407457	39.078061	39.851078	38.519940	41.771624	37.961819	43.692169	36.019516	44.169095	36.019516	44.169095	36.019516	44.169095	36.577637	42.248549	35.193457	40.804928	35.193457	40.804928	35.193457	40.804928
152	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	39.904120	43.215245	41.846423	42.738320	41.846423	42.738320	41.846423	42.738320	42.404544	40.817774	41.020363	39.374152	39.636183	37.930531	37.693880	38.407457	37.693880	38.407457	37.693880	38.407457	39.078061	39.851078	38.519940	41.771624	38.519940	41.771624	38.519940	41.771624
153	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	42.962673	38.897223	43.520794	36.976678	43.520794	36.976678	43.520794	36.976678	42.136614	35.533056	40.194311	36.009982	38.252008	36.486907	37.693887	38.407453	37.693887	38.407453	37.693887	38.407453	39.636190	37.930527	41.020370	39.374149	41.020370	39.374149	41.020370	39.374149
154	#ffffff	#000000	#00000000	#00000000		53.498550	54.701983	45.463097	36.499752	43.520794	36.976678	43.520794	36.976678	43.520794	36.976678	42.962673	38.897223	44.346855	40.340844	45.731037	41.784464	47.673340	41.307539	47.673340	41.307539	47.673340	41.307539	46.289158	39.863918	46.847279	37.943373	46.847279	37.943373	46.847279	37.943373
155	#ffffff	#000000	#00000000	#00000000		53.498550	54.701983	49.905823	33.625356	48.521641	32.181735	48.521641	32.181735	48.521641	32.181735	46.579339	32.658661	46.021218	34.579206	45.463097	36.499752	46.847279	37.943373	46.847279	37.943373	46.847279	37.943373	47.405400	36.022827	49.347703	35.545901	49.347703	35.545901	49.347703	35.545901
156	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	49.905823	33.625356	49.347703	35.545901	49.347703	35.545901	49.347703	35.545901	50.731883	36.989523	52.674186	36.512597	54.616488	36.035672	55.174609	34.115126	55.174609	34.115126	55.174609	34.115126	53.232306	34.592052	51.848126	33.148430	51.848126	33.148430	51.848126	33.148430
157	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	47.405400	36.022827	46.847279	37.943373	46.847279	37.943373	46.847279	37.943373	48.231459	39.386994	50.173762	38.910068	52.116065	38.433143	52.674186	36.512597	52.674186	36.512597	52.674186	36.512597	50.731883	36.989523	49.347703	35.545901	49.347703	35.545901	49.347703	35.545901
158	#006699	#000000	#00000000	#00000000		53.498550	54.701983	51.557946	40.353688	50.999825	42.274234	50.999825	42.274234	50.999825	42.274234	49.057522	42.751159	47.673340	41.307539	46.289158	39.863918	46.847279	37.943373	46.847279	37.943373	46.847279	37.943373	48.231461	39.386993	50.173764	38.910068	50.173764	38.910068	50.173764	38.910068
159	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	52.384003	43.717856	54.326306	43.240930	54.326306	43.240930	54.326306	43.240930	54.884427	41.320385	53.500247	39.876763	52.116067	38.433142	50.173764	38.910068	50.173764	38.910068	50.173764	38.910068	51.557944	40.353689	50.999823	42.274235	50.999823	42.274235	50.999823	42.274235
160	#A0A0A0	#000000	#00000000	#00000000		53.498550	54.701983	47.941279	46.592251	49.325461	48.035872	49.325461	48.035872	49.325461	48.035872	51.267763	47.558946	51.825884	45.638401	52.384005	43.717855	50.999823	42.274235	50.999823	42.274235	50.999823	42.274235	50.441702	44.194780	48.499399	44.671706	48.499399	44.671706	48.499399	44.671706
161	#66ccff	#000000	#00000000	#00000000		53.498550	54.701983	51.267762	47.558945	49.325461	48.035872	49.325461	48.035872	49.325461	48.035872	48.767340	49.956418	50.151522	51.400038	51.535704	52.843658	53.478006	52.366731	53.478006	52.366731	53.478006	52.366731	52.093824	50.923111	52.651944	49.002565	52.651944	49.002565	52.651944	49.002565
162	#ffffff	#000000	#00000000	#00000000		53.498550	54.701983	49.035281	55.241131	50.977583	54.764204	50.977583	54.764204	50.977583	54.764204	51.535704	52.843658	50.151522	51.400038	48.767340	49.956418	46.825038	50.433345	46.825038	50.433345	46.825038	50.433345	48.209220	51.876965	47.651099	53.797511	47.651099	53.797511	47.651099	53.797511
163	#ffffff	#000000	#00000000	#00000000		53.498550	54.701983	48.767340	49.956418	49.325461	48.035872	49.325461	48.035872	49.325461	48.035872	47.941279	46.592251	45.998977	47.069179	44.056675	47.546106	43.498554	49.466652	43.498554	49.466652	43.498554	49.466652	45.440856	48.989724	46.825038	50.433345	46.825038	50.433345	46.825038	50.433345
