seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12	px_13	py_13
219	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	55.999997	34.641014	56.999997	34.641014	56.999997	32.908963	55.499997	32.042937	55.999997	31.176912	55.499997	30.310886	54.999997	29.444860	53.999997	29.444860	53.999997	31.176911	52.499997	32.042936	52.999997	32.908962	52.499997	33.774987	53.999997	34.641013	55.499997	33.774988
220	#8080ff	#000000	#00000000	#00000000		76.500001	74.478179	59.999997	34.641014	61.499997	33.774989	60.999997	32.908964	59.999997	32.908964	59.999997	31.176913	58.499997	30.310888	56.999997	29.444863	55.499997	30.310888	55.999997	31.176913	55.499997	32.042938	56.999997	32.908963	56.999997	34.641014	57.999997	34.641014	58.499997	33.774989
221	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	63.999999	31.176911	64.499999	30.310886	62.999999	29.444860	61.499999	30.310885	60.999999	29.444859	59.999999	29.444859	58.999999	29.444859	58.499999	30.310884	59.999999	31.176910	59.999999	32.908961	60.999999	32.908961	61.499999	33.774987	62.999999	32.908962	62.999999	31.176911
222	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	63.999999	27.712809	62.999999	27.712809	62.999999	29.444860	64.499999	30.310885	63.999999	31.176910	64.499999	32.042935	64.999999	32.908960	65.999999	32.908960	65.999999	31.176909	67.499999	30.310884	66.999999	29.444859	67.499999	28.578834	65.999999	27.712809	64.499999	28.578834
223	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	66.999999	29.444859	67.499999	30.310884	68.999999	29.444858	68.999999	27.712807	69.999999	27.712807	70.499999	26.846781	70.999999	25.980755	70.499999	25.114730	68.999999	25.980756	67.499999	25.114731	66.999999	25.980757	65.999999	25.980757	65.999999	27.712808	67.499999	28.578833
224	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	64.999999	32.908960	64.499999	33.774985	65.999999	34.641010	67.499999	33.774985	67.999999	34.641010	68.999999	34.641010	69.999999	34.641010	70.499999	33.774985	68.999999	32.908960	68.999999	31.176909	67.999999	31.176909	67.499999	30.310884	65.999999	31.176909	65.999999	32.908960
225	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	64.999999	36.373062	65.999999	36.373062	65.999999	34.641011	64.499999	33.774986	64.999999	32.908961	64.499999	32.042936	63.999999	31.176911	62.999999	31.176911	62.999999	32.908962	61.499999	33.774987	61.999999	34.641012	61.499999	35.507037	62.999999	36.373062	64.499999	35.507037
226	#8080ff	#000000	#00000000	#00000000		76.500001	74.478179	68.999999	32.908960	70.499999	33.774985	70.999999	32.908959	70.499999	32.042934	71.999999	31.176908	71.999999	29.444857	71.999999	27.712806	70.499999	26.846781	69.999999	27.712807	68.999999	27.712807	68.999999	29.444858	67.499999	30.310884	67.999999	31.176909	68.999999	31.176909
227	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	64.999999	36.373061	64.499999	37.239086	65.999999	38.105112	67.499999	37.239087	67.999999	38.105113	68.999999	38.105113	69.999999	38.105113	70.499999	37.239088	68.999999	36.373062	68.999999	34.641011	67.999999	34.641011	67.499999	33.774985	65.999999	34.641010	65.999999	36.373061
228	#d0d0d0	#000000	#00000000	#00000000		76.500001	74.478179	60.999999	39.837165	61.499999	40.703190	62.999999	39.837164	62.999999	38.105113	63.999999	38.105113	64.499999	37.239087	64.999999	36.373061	64.499999	35.507036	62.999999	36.373062	61.499999	35.507037	60.999999	36.373063	59.999999	36.373063	59.999999	38.105114	61.499999	38.971139
