seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12	px_13	py_13
52	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	28.578844	6.000000	30.310895	5.999998	30.310894	4.999998	29.444868	4.499999	30.310892	2.999998	29.444865	1.499999	28.578838	0.000000	26.846787	0.000002	26.846788	1.000002	25.980763	1.500003	26.846790	3.000002	25.980766	4.500003	26.846792	5.000002	27.712817	4.500001
53	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	23.382694	8.999999	24.248720	10.499998	25.114745	9.999998	25.114744	8.999998	26.846795	8.999997	27.712820	7.499997	28.578845	5.999997	27.712819	4.499998	26.846794	4.999998	25.980768	4.499999	25.114743	5.999999	23.382692	6.000000	23.382693	7.000000	24.248719	7.499999
54	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	21.650643	6.000000	22.516668	7.500000	23.382693	7.000000	23.382693	6.000000	25.114744	6.000000	25.980769	4.500000	26.846794	3.000000	25.980769	1.500000	25.114744	2.000000	24.248719	1.500000	23.382694	3.000000	21.650643	3.000000	21.650643	4.000000	22.516668	4.500000
55	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	16.454490	3.000000	15.588464	4.500000	16.454489	5.000000	17.320515	4.500000	18.186540	6.000000	19.918591	6.000000	21.650642	6.000000	22.516668	4.500000	21.650643	4.000000	21.650643	3.000000	19.918592	3.000000	19.052567	1.500000	18.186541	2.000000	18.186541	3.000000
56	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	23.382692	9.000000	24.248717	7.500000	23.382692	7.000000	22.516667	7.500000	21.650642	6.000000	19.918591	6.000000	18.186540	6.000000	17.320515	7.500000	18.186540	8.000000	18.186540	9.000000	19.918591	9.000000	20.784616	10.500000	21.650641	10.000000	21.650641	9.000000
57	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	23.382692	9.000000	21.650641	9.000000	21.650641	10.000000	22.516666	10.500000	21.650641	12.000000	22.516666	13.500000	23.382691	15.000000	25.114742	15.000000	25.114742	14.000000	25.980767	13.500000	25.114742	12.000000	25.980767	10.500000	25.114742	10.000000	24.248717	10.500000
58	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	21.650641	12.000000	22.516666	10.500000	21.650640	10.000000	20.784615	10.500000	19.918589	9.000000	18.186538	9.000000	16.454487	9.000000	15.588462	10.500000	16.454488	11.000000	16.454488	12.000000	18.186539	12.000000	19.052565	13.500000	19.918590	13.000000	19.918590	12.000000
59	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	18.186540	6.000000	17.320515	4.500000	16.454490	5.000000	16.454490	6.000000	14.722439	6.000000	13.856414	7.500000	12.990389	9.000000	13.856414	10.500000	14.722439	10.000000	15.588464	10.500000	16.454489	9.000000	18.186540	9.000000	18.186540	8.000000	17.320515	7.500000
60	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	14.722439	6.000000	16.454490	6.000000	16.454490	5.000000	15.588465	4.500000	16.454490	3.000000	15.588465	1.500000	14.722440	0.000000	12.990389	0.000000	12.990389	1.000000	12.124364	1.500000	12.990389	3.000000	12.124364	4.500000	12.990389	5.000000	13.856414	4.500000
61	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	9.526285	9.000000	10.392310	10.500000	11.258336	10.000000	11.258336	9.000000	12.990387	9.000000	13.856413	7.500000	14.722439	6.000000	13.856414	4.500000	12.990388	5.000000	12.124363	4.500000	11.258337	6.000000	9.526286	6.000000	9.526286	7.000000	10.392311	7.500000
62	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	12.990389	9.000000	11.258338	9.000000	11.258338	10.000000	12.124363	10.500000	11.258337	12.000000	12.124362	13.500000	12.990387	15.000000	14.722438	15.000000	14.722438	14.000000	15.588464	13.500000	14.722439	12.000000	15.588465	10.500000	14.722440	10.000000	13.856414	10.500000
63	#8080ff	#000000	#00000000	#00000000		84.870499	77.999995	16.454490	11.000000	15.588465	10.500000	14.722439	12.000000	15.588464	13.500000	14.722438	14.000000	14.722438	15.000000	14.722438	16.000000	15.588463	16.500000	16.454489	15.000000	18.186540	15.000000	18.186540	14.000000	19.052566	13.500000	18.186541	12.000000	16.454490	12.000000
64	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	9.526287	9.000000	7.794236	8.999999	7.794236	9.999999	8.660261	10.499999	7.794235	11.999999	8.660260	13.499999	9.526285	14.999999	11.258336	15.000000	11.258336	14.000000	12.124362	13.500000	11.258337	12.000000	12.124363	10.500000	11.258338	10.000000	10.392312	10.500000
65	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	9.526285	15.000000	8.660259	16.500000	9.526284	17.000000	10.392310	16.500000	11.258335	18.000000	12.990386	18.000000	14.722437	18.000000	15.588463	16.500000	14.722438	16.000000	14.722438	15.000000	12.990387	15.000000	12.124362	13.500000	11.258336	14.000000	11.258336	15.000000
66	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	16.454487	21.000000	17.320512	19.500000	16.454487	19.000000	15.588462	19.500000	14.722437	18.000000	12.990386	18.000000	11.258335	18.000000	10.392310	19.500000	11.258335	20.000000	11.258335	21.000000	12.990386	21.000000	13.856411	22.500000	14.722436	22.000000	14.722436	21.000000
67	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	11.258335	18.000000	10.392310	16.500000	9.526285	17.000000	9.526285	18.000000	7.794234	18.000000	6.928209	19.500000	6.062184	21.000000	6.928209	22.500000	7.794234	22.000000	8.660259	22.500000	9.526284	21.000000	11.258335	21.000000	11.258335	20.000000	10.392310	19.500000
68	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	19.918591	15.000000	19.052566	13.500000	18.186540	14.000000	18.186540	15.000000	16.454489	15.000000	15.588463	16.500000	14.722437	18.000000	15.588462	19.500000	16.454488	19.000000	17.320513	19.500000	18.186539	18.000000	19.918590	18.000000	19.918590	17.000000	19.052565	16.500000
69	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	21.650641	18.000000	23.382692	18.000000	23.382692	17.000000	22.516667	16.500000	23.382693	15.000000	22.516668	13.500000	21.650643	12.000000	19.918592	12.000000	19.918592	13.000000	19.052566	13.500000	19.918591	15.000000	19.052565	16.500000	19.918590	17.000000	20.784616	16.500000
70	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	21.650640	18.000000	20.784615	16.500000	19.918590	17.000000	19.918590	18.000000	18.186539	18.000000	17.320514	19.500000	16.454489	21.000000	17.320514	22.500000	18.186539	22.000000	19.052564	22.500000	19.918589	21.000000	21.650640	21.000000	21.650640	20.000000	20.784615	19.500000
71	#d0d0d0	#000000	#00000000	#00000000		84.870499	77.999995	16.454489	21.000000	14.722438	21.000000	14.722438	22.000000	15.588463	22.500000	14.722437	24.000000	15.588462	25.500000	16.454487	27.000000	18.186538	27.000000	18.186538	26.000000	19.052564	25.500000	18.186539	24.000000	19.052565	22.500000	18.186540	22.000000	17.320514	22.500000
