seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12
240	#ffffff	#000000	#00000000	#00000000		53.195280	54.086888	44.848697	56.573531	45.555804	55.866424	44.331059	54.641679	42.658026	55.089967	42.399207	54.124041	40.467355	53.606403	39.760248	54.313510	40.984993	55.538255	40.536705	57.211288	41.502631	57.470107	41.761450	58.436033	43.434483	57.987745	43.882771	56.314712
241	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	49.608976	54.262741	49.350157	53.296815	47.677124	53.745103	47.228836	55.418137	46.262910	55.159318	44.848696	56.573531	45.107515	57.539457	46.780548	57.091169	48.005293	58.315914	48.712400	57.608807	49.678326	57.867626	50.126614	56.194593	48.901869	54.969848
242	#A0A0A0	#000000	#00000000	#00000000		53.195280	54.086888	53.990318	57.229869	54.697425	56.522762	53.472680	55.298017	51.799647	55.746305	51.540828	54.780379	49.608976	54.262741	48.901869	54.969848	50.126614	56.194593	49.678326	57.867626	50.644252	58.126445	50.903071	59.092371	52.576104	58.644083	53.024392	56.971050
243	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	15.492003	54.086888	15.233183	53.120961	13.560151	53.569250	13.111865	55.242283	12.145939	54.983465	10.731727	56.397680	10.990547	57.363606	12.663579	56.915317	13.888325	58.140061	14.595431	57.432954	15.561357	57.691772	16.009643	56.018739	14.784897	54.793995
244	#A0A0A0	#000000	#00000000	#00000000		53.195280	54.086888	-3.484766	16.725355	-3.225947	17.691281	-1.552914	17.242993	-1.104626	15.569960	-0.138700	15.828779	1.275514	14.414565	1.016695	13.448639	-0.656338	13.896927	-1.881083	12.672182	-2.588190	13.379289	-3.554116	13.120470	-4.002404	14.793503	-2.777659	16.018248
245	#006699	#000000	#00000000	#00000000		53.195280	54.086888	-0.277399	8.619009	0.688527	8.877828	0.240239	10.550861	-1.432795	10.999149	-1.173976	11.965075	-2.588189	13.379289	-3.554115	13.120470	-3.105827	11.447437	-4.330572	10.222692	-3.623465	9.515585	-3.882284	8.549659	-2.209251	8.101371	-0.984506	9.326116
246	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	0.619176	5.272943	0.360357	4.307017	-1.312676	4.755305	-1.760964	6.428338	-2.726890	6.169519	-4.141104	7.583733	-3.882285	8.549659	-2.209252	8.101371	-0.984507	9.326116	-0.277400	8.619009	0.688526	8.877828	1.136814	7.204795	-0.087931	5.980050
247	#A0A0A0	#000000	#00000000	#00000000		53.195280	54.086888	-1.451376	-2.454465	-2.417302	-2.713284	-2.865590	-1.040251	-1.640845	0.184494	-2.347952	0.891601	-1.830314	2.823453	-0.864388	3.082272	-0.416100	1.409239	1.256933	0.960951	0.998114	-0.004975	1.705221	-0.712082	0.480476	-1.936827	-1.192557	-1.488539
248	#66ccff	#000000	#00000000	#00000000		53.195280	54.086888	57.021820	15.006528	57.987746	15.265347	58.436034	13.592314	57.211289	12.367569	57.918396	11.660462	57.400758	9.728610	56.434832	9.469791	55.986544	11.142824	54.313511	11.591112	54.572330	12.557038	53.865223	13.264145	55.089968	14.488890	56.763001	14.040602
249	#A0A0A0	#000000	#00000000	#00000000		53.195280	54.086888	53.398354	1.483565	53.657173	2.449491	55.330206	2.001203	55.778494	0.328169	56.744420	0.586988	58.158634	-0.827225	57.899815	-1.793151	56.226782	-1.344863	55.002037	-2.569608	54.294930	-1.862501	53.329004	-2.121320	52.880716	-0.448287	54.105461	0.776458
