seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12
17	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	22.306642	22.543523	21.679115	24.350054	21.859768	24.412806	22.004440	24.287733	23.255178	25.734452	27.011707	25.014829	27.639233	23.208298	27.458580	23.145546	27.422599	22.957719	25.544335	23.317531	24.293597	21.870812	24.148925	21.995885	24.184906	22.183712
18	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	20.017485	24.960444	19.389958	26.766975	19.570612	26.829728	19.715283	26.704654	20.966021	28.151373	24.722550	27.431750	25.350077	25.625219	25.169424	25.562467	25.133442	25.374640	23.255178	25.734452	22.004440	24.287733	21.859768	24.412806	21.895749	24.600633
19	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	24.722550	27.431750	25.973288	28.878469	26.117960	28.753395	26.081979	28.565569	27.960243	28.205757	29.215296	24.592696	27.964558	23.145977	27.819886	23.271051	27.639233	23.208298	27.011707	25.014829	25.133443	25.374640	25.169424	25.562467	25.350077	25.625219
20	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	27.960244	28.205757	26.081979	28.565569	26.117960	28.753395	26.298613	28.816148	25.671087	30.622678	28.172563	33.516116	30.050828	33.156305	30.014846	32.968478	30.159518	32.843404	28.908780	31.396685	29.536307	29.590155	29.355654	29.527402	29.210982	29.652476
21	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	29.215296	24.592696	31.093561	24.232885	31.057580	24.045058	30.876926	23.982305	31.504453	22.175775	29.002977	19.282337	27.124712	19.642148	27.160693	19.829975	27.016021	19.955049	28.266759	21.401768	27.639233	23.208298	27.819886	23.271051	27.964558	23.145977
22	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	32.452990	25.366703	31.202252	23.919984	31.057580	24.045058	31.093561	24.232885	29.215296	24.592696	27.960244	28.205757	29.210982	29.652476	29.355654	29.527402	29.536307	29.590155	30.163833	27.783624	32.042098	27.423813	32.006116	27.235986	31.825463	27.173234
23	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	25.671087	30.622678	26.298613	28.816148	26.117960	28.753395	25.973289	28.878469	24.722551	27.431750	20.966022	28.151372	20.338495	29.957903	20.519148	30.020656	20.555129	30.208482	22.433394	29.848671	23.684132	31.295390	23.828804	31.170316	23.792823	30.982489
24	#006699	#000000	#00000000	#00000000		53.498549	54.701979	22.433394	29.848670	23.684132	31.295388	23.539460	31.420462	23.358807	31.357710	22.731282	33.164241	18.974753	33.883865	17.724014	32.437146	17.868686	32.312073	17.832705	32.124246	19.710969	31.764434	20.338495	29.957903	20.519148	30.020656	20.555129	30.208482
25	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	16.473276	30.990426	17.724014	32.437145	17.868685	32.312072	17.832704	32.124245	19.710969	31.764434	20.966021	28.151373	19.715283	26.704654	19.570612	26.829728	19.389959	26.766975	18.762432	28.573505	16.884168	28.933317	16.920149	29.121143	17.100802	29.183896
26	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	15.524739	27.799498	13.646475	28.159309	13.682456	28.347136	13.863109	28.409889	13.235582	30.216419	15.737058	33.109857	17.615323	32.750046	17.579342	32.562219	17.724014	32.437145	16.473276	30.990426	17.100802	29.183896	16.920149	29.121143	16.775477	29.246217
27	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	15.524739	27.799498	16.152265	25.992968	15.971612	25.930215	15.826940	26.055289	14.576202	24.608570	10.819673	25.328193	10.192147	27.134723	10.372800	27.197476	10.408781	27.385302	12.287046	27.025491	13.537784	28.472210	13.682456	28.347136	13.646475	28.159309
28	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	12.287046	27.025490	10.408782	27.385300	10.444763	27.573127	10.625416	27.635879	9.997888	29.442409	12.499363	32.335849	14.377628	31.976038	14.341647	31.788212	14.486319	31.663138	13.235581	30.216419	13.863109	28.409889	13.682456	28.347136	13.537784	28.472210
29	#006699	#000000	#00000000	#00000000		53.498549	54.701979	10.295773	32.757980	8.417508	33.117791	8.381527	32.929964	8.526199	32.804891	7.275462	31.358171	8.530517	27.745110	10.408782	27.385300	10.444763	27.573127	10.625416	27.635879	9.997888	29.442409	11.248626	30.889129	11.103954	31.014203	10.923301	30.951450
30	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	10.819673	25.328192	9.568934	23.881474	9.424262	24.006548	9.460243	24.194374	7.581979	24.554186	6.326928	28.167248	7.577666	29.613967	7.722338	29.488893	7.902991	29.551645	8.530517	27.745114	10.408781	27.385302	10.372800	27.197476	10.192147	27.134723
31	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	7.581979	24.554186	9.460243	24.194374	9.424262	24.006548	9.243609	23.943795	9.871135	22.137264	7.369658	19.243827	5.491393	19.603640	5.527375	19.791466	5.382703	19.916540	6.633441	21.363259	6.005916	23.169789	6.186569	23.232542	6.331241	23.107468
32	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	6.326927	28.167249	4.448663	28.527062	4.484644	28.714888	4.665298	28.777641	4.037773	30.584172	6.539251	33.477608	8.417515	33.117795	8.381534	32.929968	8.526206	32.804894	7.275467	31.358176	7.902992	29.551645	7.722338	29.488893	7.577667	29.613967
33	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	3.089234	27.393242	4.339973	28.839961	4.484645	28.714887	4.448664	28.527060	6.326928	28.167248	7.581979	24.554186	6.331241	23.107468	6.186569	23.232542	6.005916	23.169789	5.378390	24.976320	3.500126	25.336132	3.536107	25.523959	3.716760	25.586711
34	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	3.089233	27.393244	1.210969	27.753057	1.246950	27.940884	1.427604	28.003636	0.800079	29.810167	3.301557	32.703603	5.179821	32.343790	5.143840	32.155964	5.288512	32.030890	4.037773	30.584172	4.665298	28.777641	4.484644	28.714888	4.339973	28.839962
35	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	-3.904989	27.338866	-4.532514	29.145397	-4.351861	29.208149	-4.207189	29.083075	-2.956450	30.529793	0.800079	29.810167	1.427604	28.003636	1.246950	27.940884	1.210969	27.753057	-0.667295	28.112870	-1.918034	26.666152	-2.062706	26.791226	-2.026725	26.979053
36	#006699	#000000	#00000000	#00000000		53.498549	54.701979	0.063863	31.929599	-0.563662	33.736130	-0.744315	33.673377	-0.780296	33.485551	-2.658560	33.845364	-5.160039	30.951928	-4.532514	29.145397	-4.351861	29.208149	-4.207189	29.083075	-2.956450	30.529793	-1.078186	30.169980	-1.042204	30.357807	-1.186876	30.482881
37	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	1.012402	35.120526	2.890667	34.760713	2.854685	34.572887	2.674032	34.510134	3.301557	32.703603	0.800079	29.810167	-1.078186	30.169980	-1.042204	30.357807	-1.186876	30.482881	0.063863	31.929599	-0.563662	33.736130	-0.383009	33.798882	-0.238337	33.673808
