seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12
44	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.435000	0.240315	0.427500	0.240315	0.427500	0.227325	0.438750	0.220830	0.435000	0.214335	0.442500	0.201345	0.450000	0.201345	0.450000	0.214335	0.461250	0.220830	0.457500	0.227325	0.461250	0.233820	0.450000	0.240315	0.438750	0.233820
45	#ffffff	#000000	#00000000	#00000000		0.866250	0.545580	0.510000	0.214335	0.506250	0.220830	0.495000	0.214335	0.495000	0.201345	0.487500	0.201345	0.480000	0.188355	0.483750	0.181860	0.495000	0.188355	0.506250	0.181860	0.510000	0.188355	0.517500	0.188355	0.517500	0.201345	0.506250	0.207840
46	#ffffff	#000000	#00000000	#00000000		0.866250	0.545580	0.465000	0.266295	0.461250	0.272790	0.450000	0.266295	0.450000	0.253305	0.442500	0.253305	0.435000	0.240315	0.438750	0.233820	0.450000	0.240315	0.461250	0.233820	0.465000	0.240315	0.472500	0.240315	0.472500	0.253305	0.461250	0.259800
47	#ffffff	#000000	#00000000	#00000000		0.866250	0.545580	0.502500	0.253305	0.506250	0.259800	0.495000	0.266295	0.483750	0.259800	0.480000	0.266295	0.465000	0.266295	0.461250	0.259800	0.472500	0.253305	0.472500	0.240315	0.480000	0.240315	0.483750	0.233820	0.495000	0.240315	0.495000	0.253305
48	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.442500	0.279285	0.438750	0.272790	0.450000	0.266295	0.461250	0.272790	0.465000	0.266295	0.480000	0.266295	0.483750	0.272790	0.472500	0.279285	0.472500	0.292275	0.465000	0.292275	0.461250	0.298770	0.450000	0.292275	0.450000	0.279285
49	#006699	#000000	#00000000	#00000000		0.866250	0.545580	0.465000	0.292275	0.461250	0.298770	0.472500	0.305265	0.483750	0.298770	0.487500	0.305265	0.502500	0.305265	0.506250	0.298770	0.495000	0.292275	0.495000	0.279285	0.487500	0.279285	0.483750	0.272790	0.472500	0.279285	0.472500	0.292275
50	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.510000	0.292275	0.506250	0.298770	0.495000	0.292275	0.495000	0.279285	0.487500	0.279285	0.480000	0.266295	0.483750	0.259800	0.495000	0.266295	0.506250	0.259800	0.510000	0.266295	0.517500	0.266295	0.517500	0.279285	0.506250	0.285780
51	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.487500	0.331245	0.483750	0.337740	0.472500	0.331245	0.472500	0.318255	0.465000	0.318255	0.457500	0.305265	0.461250	0.298770	0.472500	0.305265	0.483750	0.298770	0.487500	0.305265	0.495000	0.305265	0.495000	0.318255	0.483750	0.324750
52	#ffffff	#000000	#00000000	#00000000		0.866250	0.545580	0.525000	0.318255	0.528750	0.324750	0.517500	0.331245	0.506250	0.324750	0.502500	0.331245	0.487500	0.331245	0.483750	0.324750	0.495000	0.318255	0.495000	0.305265	0.502500	0.305265	0.506250	0.298770	0.517500	0.305265	0.517500	0.318255
53	#ffffff	#000000	#00000000	#00000000		0.866250	0.545580	0.532500	0.279285	0.540000	0.279285	0.540000	0.292275	0.528750	0.298770	0.532500	0.305265	0.525000	0.318255	0.517500	0.318255	0.517500	0.305265	0.506250	0.298770	0.510000	0.292275	0.506250	0.285780	0.517500	0.279285	0.528750	0.285780
54	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.570000	0.292275	0.573750	0.298770	0.562500	0.305265	0.551250	0.298770	0.547500	0.305265	0.532500	0.305265	0.528750	0.298770	0.540000	0.292275	0.540000	0.279285	0.547500	0.279285	0.551250	0.272790	0.562500	0.279285	0.562500	0.292275
55	#006699	#000000	#00000000	#00000000		0.866250	0.545580	0.547500	0.331245	0.551250	0.337740	0.562500	0.331245	0.562500	0.318255	0.570000	0.318255	0.577500	0.305265	0.573750	0.298770	0.562500	0.305265	0.551250	0.298770	0.547500	0.305265	0.540000	0.305265	0.540000	0.318255	0.551250	0.324750
56	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.525000	0.344235	0.517500	0.344235	0.517500	0.331245	0.528750	0.324750	0.525000	0.318255	0.532500	0.305265	0.540000	0.305265	0.540000	0.318255	0.551250	0.324750	0.547500	0.331245	0.551250	0.337740	0.540000	0.344235	0.528750	0.337740
57	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.592500	0.331245	0.596250	0.337740	0.585000	0.344235	0.573750	0.337740	0.570000	0.344235	0.555000	0.344235	0.551250	0.337740	0.562500	0.331245	0.562500	0.318255	0.570000	0.318255	0.573750	0.311760	0.585000	0.318255	0.585000	0.331245
58	#ffffff	#000000	#00000000	#00000000		0.866250	0.545580	0.300000	0.136395	0.292500	0.136395	0.292500	0.123405	0.303750	0.116910	0.300000	0.110415	0.307500	0.097425	0.315000	0.097425	0.315000	0.110415	0.326250	0.116910	0.322500	0.123405	0.326250	0.129900	0.315000	0.136395	0.303750	0.129900
59	#ffffff	#000000	#00000000	#00000000		0.866250	0.545580	0.307500	0.097425	0.303750	0.090930	0.315000	0.084435	0.326250	0.090930	0.330000	0.084435	0.345000	0.084435	0.348750	0.090930	0.337500	0.097425	0.337500	0.110415	0.330000	0.110415	0.326250	0.116910	0.315000	0.110415	0.315000	0.097425
60	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.307500	0.071445	0.315000	0.071445	0.315000	0.084435	0.303750	0.090930	0.307500	0.097425	0.300000	0.110415	0.292500	0.110415	0.292500	0.097425	0.281250	0.090930	0.285000	0.084435	0.281250	0.077940	0.292500	0.071445	0.303750	0.077940
61	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.262500	0.123405	0.258750	0.116910	0.270000	0.110415	0.281250	0.116910	0.285000	0.110415	0.300000	0.110415	0.303750	0.116910	0.292500	0.123405	0.292500	0.136395	0.285000	0.136395	0.281250	0.142890	0.270000	0.136395	0.270000	0.123405
62	#006699	#000000	#00000000	#00000000		0.866250	0.545580	0.285000	0.084435	0.281250	0.077940	0.270000	0.084435	0.270000	0.097425	0.262500	0.097425	0.255000	0.110415	0.258750	0.116910	0.270000	0.110415	0.281250	0.116910	0.285000	0.110415	0.292500	0.110415	0.292500	0.097425	0.281250	0.090930
63	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.240000	0.084435	0.236250	0.077940	0.247500	0.071445	0.258750	0.077940	0.262500	0.071445	0.277500	0.071445	0.281250	0.077940	0.270000	0.084435	0.270000	0.097425	0.262500	0.097425	0.258750	0.103920	0.247500	0.097425	0.247500	0.084435
64	#ffffff	#000000	#00000000	#00000000		0.866250	0.545580	0.232500	0.123405	0.225000	0.123405	0.225000	0.110415	0.236250	0.103920	0.232500	0.097425	0.240000	0.084435	0.247500	0.084435	0.247500	0.097425	0.258750	0.103920	0.255000	0.110415	0.258750	0.116910	0.247500	0.123405	0.236250	0.116910
65	#ffffff	#000000	#00000000	#00000000		0.866250	0.545580	0.262500	0.149385	0.258750	0.155880	0.247500	0.149385	0.247500	0.136395	0.240000	0.136395	0.232500	0.123405	0.236250	0.116910	0.247500	0.123405	0.258750	0.116910	0.262500	0.123405	0.270000	0.123405	0.270000	0.136395	0.258750	0.142890
66	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.210000	0.110415	0.213750	0.103920	0.225000	0.110415	0.225000	0.123405	0.232500	0.123405	0.240000	0.136395	0.236250	0.142890	0.225000	0.136395	0.213750	0.142890	0.210000	0.136395	0.202500	0.136395	0.202500	0.123405	0.213750	0.116910
67	#006699	#000000	#00000000	#00000000		0.866250	0.545580	0.210000	0.136395	0.202500	0.136395	0.202500	0.149385	0.213750	0.155880	0.210000	0.162375	0.217500	0.175365	0.225000	0.175365	0.225000	0.162375	0.236250	0.155880	0.232500	0.149385	0.236250	0.142890	0.225000	0.136395	0.213750	0.142890
68	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.232500	0.175365	0.225000	0.175365	0.225000	0.162375	0.236250	0.155880	0.232500	0.149385	0.240000	0.136395	0.247500	0.136395	0.247500	0.149385	0.258750	0.155880	0.255000	0.162375	0.258750	0.168870	0.247500	0.175365	0.236250	0.168870
69	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.187500	0.175365	0.180000	0.175365	0.180000	0.162375	0.191250	0.155880	0.187500	0.149385	0.195000	0.136395	0.202500	0.136395	0.202500	0.149385	0.213750	0.155880	0.210000	0.162375	0.213750	0.168870	0.202500	0.175365	0.191250	0.168870
70	#ffffff	#000000	#00000000	#00000000		0.866250	0.545580	0.375000	0.318255	0.371250	0.311760	0.382500	0.305265	0.393750	0.311760	0.397500	0.305265	0.412500	0.305265	0.416250	0.311760	0.405000	0.318255	0.405000	0.331245	0.397500	0.331245	0.393750	0.337740	0.382500	0.331245	0.382500	0.318255
71	#ffffff	#000000	#00000000	#00000000		0.866250	0.545580	0.412500	0.305265	0.416250	0.298770	0.427500	0.305265	0.427500	0.318255	0.435000	0.318255	0.442500	0.331245	0.438750	0.337740	0.427500	0.331245	0.416250	0.337740	0.412500	0.331245	0.405000	0.331245	0.405000	0.318255	0.416250	0.311760
72	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.442500	0.331245	0.450000	0.331245	0.450000	0.344235	0.438750	0.350730	0.442500	0.357225	0.435000	0.370215	0.427500	0.370215	0.427500	0.357225	0.416250	0.350730	0.420000	0.344235	0.416250	0.337740	0.427500	0.331245	0.438750	0.337740
73	#006699	#000000	#00000000	#00000000		0.866250	0.545580	0.420000	0.370215	0.427500	0.370215	0.427500	0.357225	0.416250	0.350730	0.420000	0.344235	0.412500	0.331245	0.405000	0.331245	0.405000	0.344235	0.393750	0.350730	0.397500	0.357225	0.393750	0.363720	0.405000	0.370215	0.416250	0.363720
74	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.420000	0.396195	0.416250	0.402690	0.405000	0.396195	0.405000	0.383205	0.397500	0.383205	0.390000	0.370215	0.393750	0.363720	0.405000	0.370215	0.416250	0.363720	0.420000	0.370215	0.427500	0.370215	0.427500	0.383205	0.416250	0.389700
75	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.397500	0.331245	0.405000	0.331245	0.405000	0.344235	0.393750	0.350730	0.397500	0.357225	0.390000	0.370215	0.382500	0.370215	0.382500	0.357225	0.371250	0.350730	0.375000	0.344235	0.371250	0.337740	0.382500	0.331245	0.393750	0.337740
76	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.375000	0.318255	0.382500	0.318255	0.382500	0.331245	0.371250	0.337740	0.375000	0.344235	0.367500	0.357225	0.360000	0.357225	0.360000	0.344235	0.348750	0.337740	0.352500	0.331245	0.348750	0.324750	0.360000	0.318255	0.371250	0.324750
77	#006699	#000000	#00000000	#00000000		0.866250	0.545580	0.352500	0.357225	0.360000	0.357225	0.360000	0.344235	0.348750	0.337740	0.352500	0.331245	0.345000	0.318255	0.337500	0.318255	0.337500	0.331245	0.326250	0.337740	0.330000	0.344235	0.326250	0.350730	0.337500	0.357225	0.348750	0.350730
78	#66ccff	#000000	#00000000	#00000000		0.866250	0.545580	0.330000	0.318255	0.337500	0.318255	0.337500	0.331245	0.326250	0.337740	0.330000	0.344235	0.322500	0.357225	0.315000	0.357225	0.315000	0.344235	0.303750	0.337740	0.307500	0.331245	0.303750	0.324750	0.315000	0.318255	0.326250	0.324750
