seq_id	start_fill_color	start_stroke_color	done_fill_color	done_stroke_color	footnote	img_width	img_height	px_0	py_0	px_1	py_1	px_2	py_2	px_3	py_3	px_4	py_4	px_5	py_5	px_6	py_6	px_7	py_7	px_8	py_8	px_9	py_9	px_10	py_10	px_11	py_11	px_12	py_12
82	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	41.486011	3.835924	40.971750	2.644516	39.780342	3.158777	39.630001	4.447698	38.341081	4.297357	36.791763	6.379492	37.306023	7.570901	38.497432	7.056640	39.538499	7.831300	40.313159	6.790232	41.602079	6.940572	41.752420	5.651652	40.711352	4.876992
83	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	43.458089	6.328799	44.747010	6.479139	44.897350	5.190218	43.856282	4.415559	44.630942	3.374491	43.602419	0.991675	42.313499	0.841334	42.163158	2.130255	40.971750	2.644516	41.486011	3.835924	40.711352	4.876992	41.752420	5.651652	42.943828	5.137390
84	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	43.458090	6.328797	42.943829	5.137389	41.752420	5.651652	41.602079	6.940572	40.313159	6.790232	38.763841	8.872366	39.278102	10.063774	40.469511	9.549513	41.510578	10.324172	42.285238	9.283105	43.574158	9.433445	43.724499	8.144524	42.683431	7.369865
85	#006699	#000000	#00000000	#00000000		53.498549	54.701979	42.285238	9.283105	43.574158	9.433445	43.423818	10.722365	42.232410	11.236627	42.746671	12.428035	41.197353	14.510169	39.908433	14.359829	40.058773	13.070908	39.017705	12.296249	39.792365	11.255181	39.278103	10.063773	40.469512	9.549512	41.510578	10.324172
86	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	38.619510	14.209491	39.908430	14.359832	40.058771	13.070911	39.017703	12.296252	39.792362	11.255184	38.763840	8.872367	37.474919	8.722027	37.324579	10.010948	36.133171	10.525209	36.647432	11.716617	35.872773	12.757685	36.913841	13.532344	38.105249	13.018083
87	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	35.474580	14.670924	36.763500	14.821265	36.913841	13.532344	35.872773	12.757685	36.647432	11.716617	35.618910	9.333801	34.329989	9.183460	34.179649	10.472381	32.988241	10.986642	33.502502	12.178050	32.727842	13.219118	33.768910	13.993777	34.960318	13.479516
88	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	35.474580	14.670924	34.699920	15.711992	35.740988	16.486652	36.932396	15.972390	37.446657	17.163799	40.024497	17.464481	40.799157	16.423413	39.758089	15.648754	39.908429	14.359833	38.619509	14.209493	38.105248	13.018084	36.913841	13.532344	36.763500	14.821265
89	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	32.752408	19.707367	33.266670	20.898776	34.458078	20.384514	34.608418	19.095594	35.897339	19.245934	37.446656	17.163800	36.932396	15.972390	35.740988	16.486652	34.699920	15.711992	33.925261	16.753060	32.636340	16.602720	32.486000	17.891640	33.527068	18.666300
90	#006699	#000000	#00000000	#00000000		53.498549	54.701979	38.851645	20.418786	39.365906	21.610194	38.174498	22.124455	37.133430	21.349797	36.358772	22.390865	33.780932	22.090184	33.266671	20.898775	34.458079	20.384514	34.608418	19.095594	35.897339	19.245934	36.671997	18.204867	37.713064	18.979525	37.562724	20.268445
91	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	35.185925	25.345165	35.700186	26.536573	36.891594	26.022312	37.041935	24.733391	38.330855	24.883731	39.880173	22.801596	39.365912	21.610188	38.174503	22.124449	37.133436	21.349791	36.358778	22.390859	35.069857	22.240518	34.919515	23.529439	35.960583	24.304097
92	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	37.158004	27.838037	37.932663	26.796970	36.891595	26.022310	35.700186	26.536573	35.185925	25.345165	32.608085	25.044482	31.833426	26.085550	32.874493	26.860210	32.724153	28.149130	34.013074	28.299471	34.527335	29.490879	35.718743	28.976618	35.869083	27.687697
93	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	35.985153	30.792343	36.759812	29.751276	35.718744	28.976616	34.527335	29.490879	34.013074	28.299471	31.435234	27.998788	30.660574	29.039856	31.701642	29.814516	31.551302	31.103436	32.840222	31.253776	33.354483	32.445185	34.545892	31.930924	34.696232	30.642003
94	#006699	#000000	#00000000	#00000000		53.498549	54.701979	29.885918	30.080924	30.660576	29.039856	31.701643	29.814514	31.551302	31.103436	32.840222	31.253776	33.868746	33.636591	33.094088	34.677659	32.053020	33.903001	30.861612	34.417262	30.347351	33.225854	29.058430	33.075514	29.208770	31.786593	30.400179	31.272332
95	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	35.840822	36.129467	37.129743	36.279807	37.280083	34.990887	36.239016	34.216228	37.013675	33.175160	35.985153	30.792343	34.696232	30.642003	34.545892	31.930924	33.354483	32.445185	33.868745	33.636593	33.094085	34.677661	34.135153	35.452320	35.326561	34.938059
96	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	37.158005	27.838036	35.869085	27.687696	35.718744	28.976616	36.759812	29.751276	35.985153	30.792343	37.013675	33.175160	38.302595	33.325500	38.452936	32.036580	39.644344	31.522318	39.130083	30.330910	39.904742	29.289842	38.863674	28.515183	37.672266	29.029444
97	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	37.158004	27.838037	37.672265	29.029446	38.863674	28.515183	39.014015	27.226262	40.302935	27.376603	41.852253	25.294469	41.337992	24.103060	40.146584	24.617322	39.105516	23.842662	38.330856	24.883730	37.041936	24.733390	36.891595	26.022310	37.932663	26.796970
98	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	41.852253	25.294469	43.141174	25.444809	43.291514	24.155888	42.250446	23.381229	43.025105	22.340161	41.996583	19.957345	40.707663	19.807004	40.557322	21.095925	39.365914	21.610186	39.880175	22.801594	39.105516	23.842662	40.146584	24.617322	41.337992	24.103060
99	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	41.996583	19.957345	42.771242	18.916277	41.730175	18.141618	40.538766	18.655879	40.024505	17.464471	37.446665	17.163788	36.672006	18.204856	37.713074	18.979516	37.562733	20.268436	38.851654	20.418777	39.365915	21.610185	40.557322	21.095925	40.707663	19.807004
100	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	40.024504	17.464472	40.538765	18.655880	41.730175	18.141618	41.880515	16.852697	43.169436	17.003037	44.718753	14.920903	44.204492	13.729495	43.013084	14.243756	41.972016	13.469097	41.197357	14.510165	39.908436	14.359824	39.758096	15.648745	40.799164	16.423404
101	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	44.718753	14.920903	46.007674	15.071244	46.158014	13.782323	45.116946	13.007664	45.891606	11.966596	44.863083	9.583779	43.574163	9.433439	43.423822	10.722360	42.232414	11.236621	42.746675	12.428029	41.972016	13.469097	43.013084	14.243756	44.204492	13.729495
102	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	48.008009	9.122352	48.782667	8.081284	47.741600	7.306626	46.550191	7.820888	46.035930	6.629479	43.458090	6.328798	42.683432	7.369866	43.724500	8.144524	43.574158	9.433445	44.863079	9.583785	45.377340	10.775193	46.568748	10.260932	46.719089	8.972012
103	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	49.180860	6.168046	49.955520	5.126978	48.914452	4.352319	47.723044	4.866580	47.208783	3.675172	44.630943	3.374490	43.856283	4.415558	44.897351	5.190217	44.747011	6.479138	46.035931	6.629478	46.550192	7.820886	47.741600	7.306626	47.891940	6.017706
104	#006699	#000000	#00000000	#00000000		53.498549	54.701979	46.747349	0.530242	47.522009	-0.510826	48.563077	0.263833	48.412736	1.552754	49.701657	1.703094	50.730179	4.085911	49.955520	5.126978	48.914452	4.352319	47.723044	4.866580	47.208783	3.675172	45.919862	3.524832	46.070202	2.235911	47.261611	1.721650
105	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	48.008009	9.122352	48.522272	10.313760	49.713680	9.799498	49.864020	8.510577	51.152941	8.660918	52.702257	6.578782	52.187994	5.387374	50.996586	5.901637	49.955519	5.126979	49.180860	6.168046	47.891940	6.017706	47.741600	7.306626	48.782667	8.081284
106	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	52.702257	6.578782	53.991177	6.729121	54.141516	5.440201	53.100448	4.665543	53.875107	3.624475	52.846582	1.241660	51.557661	1.091321	51.407322	2.380242	50.215914	2.894504	50.730177	4.085912	49.955519	5.126980	50.996586	5.901638	52.187994	5.387374
107	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	51.008614	13.998040	52.297534	14.148379	52.447874	12.859458	51.406806	12.084800	52.181464	11.043733	51.152939	8.660918	49.864019	8.510579	49.713680	9.799499	48.522272	10.313760	49.036534	11.505168	48.261876	12.546236	49.302944	13.320894	50.494352	12.806632
108	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	47.863684	14.459475	49.152605	14.609816	49.302945	13.320895	48.261876	12.546236	49.036534	11.505168	48.008011	9.122353	46.719090	8.972013	46.568750	10.260933	45.377342	10.775196	45.891604	11.966604	45.116946	13.007672	46.158014	13.782330	47.349422	13.268067
109	#006699	#000000	#00000000	#00000000		53.498549	54.701979	54.674335	9.071652	55.963256	9.221993	55.812915	10.510913	54.621507	11.025176	55.135770	12.216584	53.586454	14.298719	52.297533	14.148379	52.447874	12.859458	51.406806	12.084800	52.181464	11.043733	51.667202	9.852324	52.858610	9.338062	53.899677	10.112720
110	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	55.847185	6.117345	55.332923	4.925937	54.141515	5.440200	53.991176	6.729120	52.702255	6.578781	51.152939	8.660916	51.667202	9.852324	52.858610	9.338062	53.899677	10.112720	54.674335	9.071652	55.963256	9.221992	56.113595	7.933071	55.072527	7.158413
111	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	47.863684	14.459475	47.089026	15.500543	48.130094	16.275201	49.321502	15.760940	49.835763	16.952348	52.413603	17.253029	53.188261	16.211961	52.147193	15.437303	52.297534	14.148383	51.008613	13.998042	50.494352	12.806634	49.302944	13.320895	49.152605	14.609816
112	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	47.863684	14.459475	47.349422	13.268067	46.158014	13.782330	46.007673	15.071250	44.718753	14.920910	43.169437	17.003045	43.683699	18.194453	44.875107	17.680191	45.916175	18.454849	46.690833	17.413781	47.979753	17.564122	48.130094	16.275201	47.089026	15.500543
113	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	43.169437	17.003045	41.880516	16.852706	41.730177	18.141626	42.771245	18.916285	41.996587	19.957352	43.025111	22.340167	44.314032	22.490506	44.464371	21.201586	45.655779	20.687323	45.141516	19.495915	45.916175	18.454848	44.875107	17.680189	43.683699	18.194453
114	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	49.835762	16.952348	49.321501	15.760940	48.130092	16.275201	47.979753	17.564122	46.690833	17.413781	45.141515	19.495917	45.655777	20.687325	46.847185	20.173064	47.888252	20.947722	48.662910	19.906654	49.951831	20.056995	50.102171	18.768074	49.061104	17.993416
115	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	54.385683	19.745902	55.160341	18.704834	54.119274	17.930176	52.927865	18.444437	52.413604	17.253029	49.835763	16.952348	49.061105	17.993416	50.102173	18.768074	49.951832	20.056994	51.240753	20.207335	51.755014	21.398743	52.946422	20.884482	53.096763	19.595561
116	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	52.413603	17.253029	52.927865	18.444437	54.119273	17.930175	54.269614	16.641254	55.558534	16.791594	57.107850	14.709459	56.593588	13.518051	55.402180	14.032313	54.361112	13.257655	53.586454	14.298723	52.297534	14.148383	52.147193	15.437303	53.188261	16.211961
117	#006699	#000000	#00000000	#00000000		53.498549	54.701979	46.170037	21.878735	45.655775	20.687326	46.847185	20.173064	47.888253	20.947723	48.662912	19.906655	51.240752	20.207337	51.755013	21.398746	50.563605	21.913007	50.413264	23.201927	49.124344	23.051587	48.349685	24.092655	47.308617	23.317995	47.458957	22.029075
118	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	43.025111	22.340167	42.250453	23.381235	43.291521	24.155893	44.482929	23.641630	44.997192	24.833038	47.575032	25.133718	48.349691	24.092650	47.308623	23.317992	47.458962	22.029072	46.170042	21.878733	45.655779	20.687325	44.464371	21.201586	44.314032	22.490506
119	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	52.269275	22.590152	51.755014	21.398744	50.563605	21.913007	50.413264	23.201927	49.124344	23.051587	47.575026	25.133721	48.089287	26.325129	49.280696	25.810868	50.321764	26.585528	51.096423	25.544460	52.385343	25.694800	52.535684	24.405880	51.494616	23.631220
120	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	54.241353	25.083027	55.530274	25.233367	55.680614	23.944446	54.639546	23.169787	55.414206	22.128719	54.385683	19.745903	53.096763	19.595562	52.946422	20.884483	51.755014	21.398744	52.269275	22.590152	51.494616	23.631220	52.535684	24.405880	53.727092	23.891618
121	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	54.241352	25.083027	53.727091	23.891619	52.535683	24.405880	52.385343	25.694800	51.096423	25.544460	49.547105	27.626595	50.061367	28.818003	51.252775	28.303742	52.293842	29.078400	53.068501	28.037333	54.357421	28.187673	54.507762	26.898753	53.466694	26.124094
122	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	49.547104	27.626597	48.258184	27.476256	48.107843	28.765177	49.148911	29.539835	48.374253	30.580903	49.402776	32.963718	50.691697	33.114058	50.842037	31.825137	52.033445	31.310875	51.519183	30.119467	52.293841	29.078399	51.252775	28.303742	50.061367	28.818005
123	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	49.547104	27.626597	50.321762	26.585529	49.280695	25.810871	48.089287	26.325132	47.575025	25.133724	44.997186	24.833043	44.222527	25.874111	45.263595	26.648769	45.113255	27.937689	46.402175	28.088030	46.916436	29.279438	48.107845	28.765177	48.258184	27.476256
124	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	44.997186	24.833043	44.482923	23.641635	43.291515	24.155897	43.141175	25.444818	41.852254	25.294478	40.302938	27.376613	40.817200	28.568021	42.008608	28.053759	43.049676	28.828417	43.824334	27.787349	45.113255	27.937689	45.263595	26.648769	44.222527	25.874111
125	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	40.302938	27.376613	39.014018	27.226274	38.863679	28.515194	39.904746	29.289852	39.130088	30.330920	40.158613	32.713735	41.447533	32.864074	41.597872	31.575154	42.789280	31.060891	42.275018	29.869483	43.049676	28.828415	42.008608	28.053757	40.817200	28.568021
126	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	46.402175	28.088030	45.113255	27.937689	44.962914	29.226610	46.003982	30.001269	45.229323	31.042337	46.257845	33.425153	47.546766	33.575494	47.697106	32.286573	48.888514	31.772312	48.374253	30.580904	49.148913	29.539836	48.107845	28.765177	46.916436	29.279438
127	#006699	#000000	#00000000	#00000000		53.498549	54.701979	42.736449	33.014415	41.447528	32.864075	41.597868	31.575154	42.789277	31.060893	42.275015	29.869485	43.824333	27.787350	45.113254	27.937691	44.962913	29.226611	46.003982	30.001269	45.229323	31.042337	45.743584	32.233745	44.552176	32.748006	43.511108	31.973347
128	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	41.563596	35.968722	42.077857	37.160131	43.269266	36.645869	43.419606	35.356949	44.708526	35.507289	46.257844	33.425155	45.743583	32.233747	44.552176	32.748006	43.511108	31.973347	42.736449	33.014415	41.447528	32.864075	41.297188	34.152995	42.338256	34.927654
129	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	37.013677	33.175167	36.239019	34.216235	37.280087	34.990893	38.471495	34.476632	38.985756	35.668040	41.563596	35.968721	42.338254	34.927653	41.297186	34.152995	41.447528	32.864075	40.158608	32.713734	39.644346	31.522326	38.452938	32.036587	38.302598	33.325508
130	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	38.985757	35.668039	38.471496	34.476630	37.280087	34.990893	37.129746	36.279814	35.840826	36.129473	34.291508	38.211607	34.805769	39.403016	35.997178	38.888754	37.038245	39.663414	37.812905	38.622346	39.101825	38.772686	39.252166	37.483766	38.211098	36.709106
131	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	31.146577	38.673042	31.660838	39.864450	32.852246	39.350189	33.002587	38.061269	34.291507	38.211609	35.840826	36.129473	35.326565	34.938065	34.135157	35.452326	33.094089	34.677667	32.319429	35.718735	31.030509	35.568394	30.880168	36.857315	31.921236	37.631974
132	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	32.319429	35.718735	33.094087	34.677667	32.053020	33.903009	30.861612	34.417270	30.347350	33.225862	27.769511	32.925181	26.994852	33.966249	28.035920	34.740907	27.885580	36.029827	29.174500	36.180168	29.688761	37.371576	30.880170	36.857315	31.030509	35.568394
133	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	26.596661	35.879488	27.885581	36.029828	28.035922	34.740908	26.994852	33.966249	27.769511	32.925181	26.740987	30.542366	25.452067	30.392026	25.301726	31.680946	24.110318	32.195209	24.624581	33.386617	23.849923	34.427684	24.890990	35.202342	26.082398	34.688080
134	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	19.930334	35.930188	20.444597	37.121596	21.636005	36.607333	21.786344	35.318413	23.075264	35.468752	24.624581	33.386617	24.110318	32.195209	22.918910	32.709471	21.877842	31.934813	21.103184	32.975881	19.814264	32.825542	19.663925	34.114462	20.704993	34.889120
135	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	15.380415	33.136639	14.605757	34.177707	15.646825	34.952365	16.838231	34.438103	17.352494	35.629510	19.930334	35.930188	20.704993	34.889120	19.663925	34.114462	19.814264	32.825542	18.525344	32.675202	18.011081	31.483796	16.819675	31.998058	16.669335	33.286978
136	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	15.380415	33.136639	14.866153	31.945231	13.674745	32.459494	13.524404	33.748414	12.235484	33.598074	10.686167	35.680209	11.200430	36.871617	12.391838	36.357355	13.432906	37.132013	14.207564	36.090945	15.496484	36.241286	15.646825	34.952365	14.605757	34.177707
137	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	7.541236	36.141644	8.055499	37.333052	9.246907	36.818789	9.397247	35.529869	10.686167	35.680209	12.235484	33.598074	11.721221	32.406666	10.529813	32.920928	9.488745	32.146270	8.714087	33.187338	7.425167	33.036998	7.274826	34.325918	8.315894	35.100576
138	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	2.991316	33.348090	2.216658	34.389158	3.257726	35.163816	4.449134	34.649555	4.963395	35.840963	7.541235	36.141644	8.315893	35.100576	7.274825	34.325918	7.425167	33.036998	6.136246	32.886657	5.621985	31.695249	4.430577	32.209510	4.280237	33.498431
139	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	-2.875784	38.845948	-2.361521	40.037356	-1.170113	39.523094	-1.019774	38.234173	0.269146	38.384512	1.818462	36.302377	1.304200	35.110969	0.112792	35.625231	-0.928276	34.850573	-1.702934	35.891641	-2.991854	35.741302	-3.142194	37.030222	-2.101126	37.804880
140	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	4.963396	35.840962	4.449135	34.649553	3.257726	35.163816	3.107385	36.452737	1.818465	36.302396	0.269147	38.384530	0.783408	39.575939	1.974816	39.061677	3.015884	39.836337	3.790544	38.795269	5.079464	38.945609	5.229805	37.656689	4.188737	36.882029
141	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	9.513315	38.634517	10.287973	37.593449	9.246905	36.818791	8.055497	37.333052	7.541236	36.141644	4.963395	35.840963	4.188737	36.882031	5.229805	37.656689	5.079464	38.945609	6.368385	39.095950	6.882646	40.287358	8.074054	39.773097	8.224394	38.484176
142	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	10.686165	35.680210	9.397244	35.529869	9.246904	36.818790	10.287973	37.593449	9.513315	38.634517	10.541838	41.017332	11.830759	41.167672	11.981099	39.878751	13.172507	39.364489	12.658245	38.173081	13.432903	37.132013	12.391835	36.357355	11.200427	36.871618
143	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	14.207564	36.090945	13.432906	37.132013	14.473973	37.906671	15.665382	37.392410	16.179643	38.583818	18.757482	38.884499	19.532141	37.843431	18.491073	37.068773	18.641413	35.779853	17.352493	35.629512	16.838232	34.438104	15.646823	34.952365	15.496484	36.241286
144	#006699	#000000	#00000000	#00000000		53.498549	54.701979	16.641076	41.728748	15.866416	42.769816	14.825349	41.995157	14.975689	40.706236	13.686768	40.555896	12.658246	38.173079	13.432905	37.132012	14.473973	37.906671	15.665382	37.392410	16.179643	38.583818	17.468563	38.734158	17.318223	40.023079	16.126815	40.537340
145	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	19.930335	35.930192	18.641414	35.779851	18.491073	37.068773	19.532141	37.843431	18.757482	38.884499	19.786006	41.267314	21.074927	41.417654	21.225267	40.128734	22.416675	39.614473	21.902414	38.423064	22.677072	37.381997	21.636004	36.607339	20.444596	37.121600
146	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	21.902414	38.423064	22.416676	39.614472	23.608084	39.100210	23.758425	37.811289	25.047345	37.961630	26.596662	35.879494	26.082399	34.688086	24.890991	35.202349	23.849923	34.427691	23.075265	35.468758	21.786345	35.318418	21.636004	36.607339	22.677072	37.381997
147	#006699	#000000	#00000000	#00000000		53.498549	54.701979	28.001651	39.134481	28.515912	40.325889	27.324504	40.840150	26.283437	40.065492	25.508778	41.106560	22.930939	40.805879	22.416677	39.614471	23.608086	39.100210	23.758425	37.811289	25.047345	37.961630	25.822003	36.920562	26.863071	37.695220	26.712731	38.984141
148	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	31.146579	38.673040	31.921239	37.631973	30.880171	36.857313	29.688761	37.371576	29.174500	36.180168	26.596660	35.879485	25.822001	36.920553	26.863069	37.695213	26.712728	38.984133	28.001649	39.134474	28.515910	40.325882	29.707318	39.811621	29.857659	38.522700
149	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	31.002249	44.010164	32.291170	44.160505	32.441510	42.871584	31.400442	42.096925	32.175102	41.055857	31.146579	38.673040	29.857659	38.522700	29.707318	39.811621	28.515910	40.325882	29.030171	41.517290	28.255512	42.558358	29.296580	43.333017	30.487988	42.818756
150	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	34.147179	43.548731	35.436100	43.699071	35.586440	42.410151	34.545373	41.635492	35.320032	40.594424	34.291510	38.211607	33.002589	38.061267	32.852249	39.350187	31.660840	39.864449	32.175102	41.055857	31.400442	42.096925	32.441510	42.871584	33.632918	42.357323
151	#006699	#000000	#00000000	#00000000		53.498549	54.701979	37.812906	38.622346	39.101827	38.772686	38.951486	40.061607	37.760078	40.575868	38.274339	41.767276	36.725022	43.849410	35.436101	43.699070	35.586441	42.410149	34.545373	41.635492	35.320032	40.594424	34.805771	39.403015	35.997179	38.888754	37.038247	39.663414
152	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	40.246417	44.260150	41.535338	44.410491	41.685678	43.121570	40.644610	42.346911	41.419270	41.305843	40.390747	38.923027	39.101827	38.772686	38.951486	40.061607	37.760078	40.575868	38.274339	41.767276	37.499680	42.808344	38.540748	43.583003	39.732156	43.068742
153	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	43.535676	38.461594	44.310334	37.420526	43.269267	36.645868	42.077858	37.160129	41.563597	35.968721	38.985757	35.668040	38.211099	36.709108	39.252167	37.483766	39.101825	38.772686	40.390746	38.923027	40.905007	40.114435	42.096415	39.600174	42.246756	38.311253
154	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	44.708526	35.507287	43.419606	35.356946	43.269265	36.645867	44.310334	37.420526	43.535676	38.461594	44.564200	40.844409	45.853120	40.994749	46.003461	39.705828	47.194869	39.191566	46.680606	38.000158	47.455264	36.959090	46.414197	36.184432	45.222789	36.698695
155	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	49.402772	32.963716	48.888510	31.772308	47.697102	32.286570	47.546763	33.575490	46.257842	33.425151	44.708526	35.507287	45.222789	36.698695	46.414197	36.184432	47.455264	36.959090	48.229922	35.918023	49.518843	36.068362	49.669182	34.779441	48.628114	34.004783
156	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	49.402772	32.963714	48.628114	34.004782	49.669182	34.779441	50.860590	34.265179	51.374852	35.456587	53.952693	35.757266	54.727351	34.716199	53.686284	33.941541	53.836624	32.652620	52.547704	32.502280	52.033441	31.310872	50.842033	31.825134	50.691693	33.114055
157	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	48.229922	35.918023	47.455264	36.959090	48.496332	37.733748	49.687739	37.219486	50.202001	38.410893	52.779842	38.711571	53.554500	37.670503	52.513432	36.895845	52.663771	35.606925	51.374851	35.456586	50.860589	34.265179	49.669182	34.779441	49.518843	36.068362
158	#006699	#000000	#00000000	#00000000		53.498549	54.701979	50.663437	41.555825	49.888779	42.596893	48.847711	41.822235	48.998052	40.533314	47.709131	40.382974	46.680608	38.000159	47.455266	36.959091	48.496332	37.733748	49.687740	37.219486	50.202002	38.410894	51.490923	38.561234	51.340583	39.850155	50.149175	40.364417
159	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	52.635517	44.048697	53.924438	44.199036	54.074777	42.910115	53.033709	42.135457	53.808367	41.094390	52.779842	38.711575	51.490922	38.561236	51.340583	39.850156	50.149175	40.364417	50.663437	41.555825	49.888779	42.596893	50.929847	43.371551	52.121255	42.857289
160	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	47.941270	46.592267	48.455532	47.783675	49.646940	47.269412	49.797280	45.980492	51.086201	46.130832	52.635517	44.048697	52.121255	42.857289	50.929847	43.371551	49.888779	42.596893	49.114121	43.637961	47.825200	43.487620	47.674860	44.776541	48.715928	45.551199
161	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	51.086202	46.130831	49.797282	45.980490	49.646940	47.269412	50.688008	48.044070	49.913350	49.085138	50.941873	51.467953	52.230794	51.618293	52.381134	50.329373	53.572542	49.815112	53.058281	48.623703	53.832939	47.582636	52.791871	46.807978	51.600463	47.322239
162	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	49.769023	54.422260	51.057944	54.572600	51.208284	53.283680	50.167216	52.509022	50.941875	51.467954	49.913350	49.085138	48.624429	48.934798	48.474089	50.223718	47.282681	50.737981	47.796943	51.929389	47.022285	52.970456	48.063353	53.745114	49.254761	53.230852
163	#ffffff	#000000	#00000000	#00000000		53.498549	54.701979	49.913349	49.085137	50.688008	48.044069	49.646940	47.269411	48.455532	47.783675	47.941270	46.592267	45.363429	46.291587	44.588771	47.332655	45.629838	48.107313	45.479499	49.396233	46.768419	49.546572	47.282682	50.737980	48.474090	50.223718	48.624429	48.934798
164	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	43.391349	43.798717	42.616691	44.839785	43.657758	45.614443	44.849166	45.100180	45.363429	46.291588	47.941270	46.592267	48.715928	45.551199	47.674860	44.776541	47.825199	43.487620	46.536279	43.337281	46.022016	42.145873	44.830608	42.660136	44.680269	43.949056
165	#66ccff	#000000	#00000000	#00000000		53.498549	54.701979	44.564199	40.844411	43.789541	41.885479	44.830608	42.660137	46.022016	42.145873	46.536279	43.337281	49.114120	43.637961	49.888778	42.596893	48.847710	41.822235	48.998049	40.533315	47.709129	40.382976	47.194866	39.191568	46.003458	39.705830	45.853119	40.994750
166	#A0A0A0	#000000	#00000000	#00000000		53.498549	54.701979	43.391349	43.798718	44.680269	43.949059	44.830610	42.660138	43.789542	41.885480	44.564199	40.844411	43.535675	38.461596	42.246755	38.311256	42.096414	39.600177	40.905006	40.114439	41.419269	41.305847	40.644611	42.346915	41.685678	43.121573	42.877086	42.607310
